jday	Time	u_ref	t_ref	D_ref	precip	Qpar	t_canopy	D_canopy	p_atm	CO2_atm	t_surface	t_soil	t_root	Zw	xylem_capacity_multiplier	NEEobs	Ecobs
2018107	13.5	0.85	27.1	2.51	0	868	27.1	2.51	83.7	380	27.1	27.1	27.1	10	1	-999	-999
2018107	14	0.85	25.44	2.05	0	232.7	25.44	2.05	83.7	380	25.44	25.44	25.44	10	1	-999	-999
2018107	14.5	0.85	21.94	1.45	0	149.9	21.94	1.45	83.7	380	21.94	21.94	21.94	10	1	-999	-999
2018107	15	0.85	22.54	1.51	0	74.71	22.54	1.51	83.7	380	22.54	22.54	22.54	10	1	-999	-999
2018107	15.5	0.85	22.21	1.46	0	89.3	22.21	1.46	83.7	380	22.21	22.21	22.21	10	1	-999	-999
2018107	16	0.85	22.58	1.56	0	88.5	22.58	1.56	83.7	380	22.58	22.58	22.58	10	1	-999	-999
2018107	16.5	0.85	22.95	1.6	0	213.7	22.95	1.6	83.7	380	22.95	22.95	22.95	10	1	-999	-999
2018107	17	0.85	23.9	1.9	5	294.3	23.9	1.9	83.7	380	23.9	23.9	23.9	10	1	-999	-999
2018107	17.5	0.85	23.27	1.86	0	171.3	23.27	1.86	83.7	380	23.27	23.27	23.27	10	1	-999	-999
2018107	18	0.85	22.19	1.59	0	176.6	22.19	1.59	83.7	380	22.19	22.19	22.19	10	1	-999	-999
2018107	18.5	0.85	21.49	1.48	0	163.4	21.49	1.48	83.7	380	21.49	21.49	21.49	10	1	-999	-999
2018107	19	0.85	22.18	1.59	0	162.7	22.18	1.59	83.7	380	22.18	22.18	22.18	10	1	-999	-999
2018107	19.5	0.85	21.01	1.25	0	160.4	21.01	1.25	83.7	380	21.01	21.01	21.01	10	1	-999	-999
2018107	20	0.85	21.08	0.94	0	0.137	21.08	0.94	83.7	380	21.08	21.08	21.08	10	1	-999	-999
2018107	20.5	0.85	20.23	0.82	0	0.134	20.23	0.82	83.7	380	20.23	20.23	20.23	10	1	-999	-999
2018107	21	0.85	20.65	0.84	0	0.15	20.65	0.84	83.7	380	20.65	20.65	20.65	10	1	-999	-999
2018107	21.5	0.85	20.81	0.89	0	0.14	20.81	0.89	83.7	380	20.81	20.81	20.81	10	1	-999	-999
2018107	22	0.85	20.74	0.88	0	0.129	20.74	0.88	83.7	380	20.74	20.74	20.74	10	1	-999	-999
2018107	22.5	0.85	20.75	0.9	0	0.124	20.75	0.9	83.7	380	20.75	20.75	20.75	10	1	-999	-999
2018107	23	0.85	20.67	0.89	0	0.107	20.67	0.89	83.7	380	20.67	20.67	20.67	10	1	-999	-999
2018107	23.5	0.85	20.82	0.93	0	0.11	20.82	0.93	83.7	380	20.82	20.82	20.82	10	1	-999	-999
2018108	0	0.85	20.66	0.93	0	0.107	20.66	0.93	83.7	380	20.66	20.66	20.66	10	1	-999	-999
2018108	0.5	0.85	20.73	0.92	0	0.097	20.73	0.92	83.7	380	20.73	20.73	20.73	10	1	-999	-999
2018108	1	0.85	20.81	0.93	0	0.102	20.81	0.93	83.7	380	20.81	20.81	20.81	10	1	-999	-999
2018108	1.5	0.85	20.64	0.92	0	0.081	20.64	0.92	83.7	380	20.64	20.64	20.64	10	1	-999	-999
2018108	2	0.85	20.73	0.92	0	0.086	20.73	0.92	83.7	380	20.73	20.73	20.73	10	1	-999	-999
2018108	2.5	0.85	20.7	0.94	0	0.11	20.7	0.94	83.7	380	20.7	20.7	20.7	10	1	-999	-999
2018108	3	0.85	20.74	0.94	0	0.097	20.74	0.94	83.7	380	20.74	20.74	20.74	10	1	-999	-999
2018108	3.5	0.85	20.66	0.93	0	0.094	20.66	0.93	83.7	380	20.66	20.66	20.66	10	1	-999	-999
2018108	4	0.85	20.74	0.93	0	0.091	20.74	0.93	83.7	380	20.74	20.74	20.74	10	1	-999	-999
2018108	4.5	0.85	20.71	0.91	0	0.102	20.71	0.91	83.7	380	20.71	20.71	20.71	10	1	-999	-999
2018108	5	0.85	22.31	1.13	0	162.5	22.31	1.13	83.7	380	22.31	22.31	22.31	10	1	-999	-999
2018108	5.5	0.85	20.64	1.15	0	170.2	20.64	1.15	83.7	380	20.64	20.64	20.64	10	1	-999	-999
2018108	6	0.85	21.9	1.35	0	179.9	21.9	1.35	83.7	380	21.9	21.9	21.9	10	1	-999	-999
2018108	6.5	0.85	21.79	1.18	0	197.4	21.79	1.18	83.7	380	21.79	21.79	21.79	10	1	-999	-999
2018108	7	0.85	21.32	1.4	0	213.5	21.32	1.4	83.7	380	21.32	21.32	21.32	10	1	-999	-999
2018108	7.5	0.85	21.69	1.41	0	223.9	21.69	1.41	83.7	380	21.69	21.69	21.69	10	1	-999	-999
2018108	8	0.85	22.84	1.63	0	231.3	22.84	1.63	83.7	380	22.84	22.84	22.84	10	1	-999	-999
2018108	8.5	0.85	23.21	1.71	0	133.7	23.21	1.71	83.7	380	23.21	23.21	23.21	10	1	-999	-999
2018108	9	0.85	24.83	1.96	0	292.9	24.83	1.96	83.7	380	24.83	24.83	24.83	10	1	-999	-999
2018108	9.5	0.85	25.11	2.22	0	203.1	25.11	2.22	83.7	380	25.11	25.11	25.11	10	1	-999	-999
2018108	10	0.85	25.43	2.2	0	817	25.43	2.2	83.7	380	25.43	25.43	25.43	10	1	-999	-999
2018108	10.5	0.85	26.63	2.41	0	755.2	26.63	2.41	83.7	380	26.63	26.63	26.63	10	1	-999	-999
2018108	11	0.85	27.91	2.57	0	247.4	27.91	2.57	83.7	380	27.91	27.91	27.91	10	1	-999	-999
2018108	11.5	0.85	27.71	2.56	0	698.4	27.71	2.56	83.7	380	27.71	27.71	27.71	10	1	-999	-999
2018108	12	0.85	27.1	2.58	0	300	27.1	2.58	83.7	380	27.1	27.1	27.1	10	1	-999	-999
2018108	12.5	0.85	28.72	2.88	0	230	28.72	2.88	83.7	380	28.72	28.72	28.72	10	1	-999	-999
2018108	13	0.85	26.94	2.44	0	211.1	26.94	2.44	83.7	380	26.94	26.94	26.94	10	1	-999	-999
2018108	13.5	0.85	24.69	1.95	0	190.7	24.69	1.95	83.7	380	24.69	24.69	24.69	10	1	-999	-999
2018108	14	0.85	22.72	1.58	0	234.4	22.72	1.58	83.7	380	22.72	22.72	22.72	10	1	-999	-999
2018108	14.5	0.85	23.56	1.78	0	166.7	23.56	1.78	83.7	380	23.56	23.56	23.56	10	1	-999	-999
2018108	15	0.85	22.68	1.44	0	115.1	22.68	1.44	83.7	380	22.68	22.68	22.68	10	1	-999	-999
2018108	15.5	0.85	22.1	1.3	0	115	22.1	1.3	83.7	380	22.1	22.1	22.1	10	1	-999	-999
2018108	16	0.85	22.75	1.81	0	97.8	22.75	1.81	83.7	380	22.75	22.75	22.75	10	1	-999	-999
2018108	16.5	0.85	23.22	1.72	0	321.6	23.22	1.72	83.7	380	23.22	23.22	23.22	10	1	-999	-999
2018108	17	0.85	23.1	1.9	5	325.3	23.1	1.9	83.7	380	23.1	23.1	23.1	10	1	-999	-999
2018108	17.5	0.85	23.47	1.9	0	316.5	23.47	1.9	83.7	380	23.47	23.47	23.47	10	1	-999	-999
2018108	18	0.85	22.99	1.83	0	286.1	22.99	1.83	83.7	380	22.99	22.99	22.99	10	1	-999	-999
2018108	18.5	0.85	22.7	1.76	0	278.7	22.7	1.76	83.7	380	22.7	22.7	22.7	10	1	-999	-999
2018108	19	0.85	22.02	1.67	0	256.6	22.02	1.67	83.7	380	22.02	22.02	22.02	10	1	-999	-999
2018108	19.5	0.85	21.38	1.55	0	251.3	21.38	1.55	83.7	380	21.38	21.38	21.38	10	1	-999	-999
2018108	20	0.85	20.47	1.18	0	0.132	20.47	1.18	83.7	380	20.47	20.47	20.47	10	1	-999	-999
2018108	20.5	0.85	20.35	1.05	0	0.148	20.35	1.05	83.7	380	20.35	20.35	20.35	10	1	-999	-999
2018108	21	0.85	20.85	1.07	0	0.145	20.85	1.07	83.7	380	20.85	20.85	20.85	10	1	-999	-999
2018108	21.5	0.85	20.89	1.03	0	0.118	20.89	1.03	83.7	380	20.89	20.89	20.89	10	1	-999	-999
2018108	22	0.85	20.7	1.02	0	0.118	20.7	1.02	83.7	380	20.7	20.7	20.7	10	1	-999	-999
2018108	22.5	0.85	20.83	1.02	0	0.115	20.83	1.02	83.7	380	20.83	20.83	20.83	10	1	-999	-999
2018108	23	0.85	20.81	1.01	0	0.099	20.81	1.01	83.7	380	20.81	20.81	20.81	10	1	-999	-999
2018108	23.5	0.85	20.75	0.99	0	0.097	20.75	0.99	83.7	380	20.75	20.75	20.75	10	1	-999	-999
2018109	0	0.85	20.82	1	0	0.083	20.82	1	83.7	380	20.82	20.82	20.82	10	1	-999	-999
2018109	0.5	0.85	20.74	1	0	0.099	20.74	1	83.7	380	20.74	20.74	20.74	10	1	-999	-999
2018109	1	0.85	20.75	1	0	0.081	20.75	1	83.7	380	20.75	20.75	20.75	10	1	-999	-999
2018109	1.5	0.85	20.72	0.99	0	0.086	20.72	0.99	83.7	380	20.72	20.72	20.72	10	1	-999	-999
2018109	2	0.85	20.77	1.1	0	0.102	20.77	1.1	83.7	380	20.77	20.77	20.77	10	1	-999	-999
2018109	2.5	0.85	20.94	1.12	0	0.134	20.94	1.12	83.7	380	20.94	20.94	20.94	10	1	-999	-999
2018109	3	0.85	20.35	1.14	0	0.081	20.35	1.14	83.7	380	20.35	20.35	20.35	10	1	-999	-999
2018109	3.5	0.85	20.75	1.18	0	0.091	20.75	1.18	83.7	380	20.75	20.75	20.75	10	1	-999	-999
2018109	4	0.85	20.67	1.11	0	0.091	20.67	1.11	83.7	380	20.67	20.67	20.67	10	1	-999	-999
2018109	4.5	0.85	20.7	1.11	0	0.107	20.7	1.11	83.7	380	20.7	20.7	20.7	10	1	-999	-999
2018109	5	0.85	22.05	1.28	0	242.7	22.05	1.28	83.7	380	22.05	22.05	22.05	10	1	-999	-999
2018109	5.5	0.85	20.59	1.17	0	249.1	20.59	1.17	83.7	380	20.59	20.59	20.59	10	1	-999	-999
2018109	6	0.85	21.54	1.09	0	252.3	21.54	1.09	83.7	380	21.54	21.54	21.54	10	1	-999	-999
2018109	6.5	0.85	20.85	1.19	0	257.2	20.85	1.19	83.7	380	20.85	20.85	20.85	10	1	-999	-999
2018109	7	0.85	21.79	1.21	0	261.8	21.79	1.21	83.7	380	21.79	21.79	21.79	10	1	-999	-999
2018109	7.5	0.85	21.57	1.22	0	286.2	21.57	1.22	83.7	380	21.57	21.57	21.57	10	1	-999	-999
2018109	8	0.85	22.63	1.58	0	309.4	22.63	1.58	83.7	380	22.63	22.63	22.63	10	1	-999	-999
2018109	8.5	0.85	22.75	1.49	0	162.9	22.75	1.49	83.7	380	22.75	22.75	22.75	10	1	-999	-999
2018109	9	0.85	23.93	1.67	0	270.5	23.93	1.67	83.7	380	23.93	23.93	23.93	10	1	-999	-999
2018109	9.5	0.85	24.95	1.95	0	235.5	24.95	1.95	83.7	380	24.95	24.95	24.95	10	1	-999	-999
2018109	10	0.85	25.13	1.93	0	737.8	25.13	1.93	83.7	380	25.13	25.13	25.13	10	1	-999	-999
2018109	10.5	0.85	26.13	2.22	0	987	26.13	2.22	83.7	380	26.13	26.13	26.13	10	1	-999	-999
2018109	11	0.85	28.14	2.62	0	177.4	28.14	2.62	83.7	380	28.14	28.14	28.14	10	1	-999	-999
2018109	11.5	0.85	29.05	2.95	0	894	29.05	2.95	83.7	380	29.05	29.05	29.05	10	1	-999	-999
2018109	12	0.85	30.22	3.16	0	298.2	30.22	3.16	83.7	380	30.22	30.22	30.22	10	1	-999	-999
2018109	12.5	0.85	31.41	3.49	0	727.6	31.41	3.49	83.7	380	31.41	31.41	31.41	10	1	-999	-999
2018109	13	0.85	32.34	3.79	0	1072	32.34	3.79	83.7	380	32.34	32.34	32.34	10	1	-999	-999
2018109	13.5	0.85	32.23	3.73	0	1036	32.23	3.73	83.7	380	32.23	32.23	32.23	10	1	-999	-999
2018109	14	0.85	33.13	4.01	0	882	33.13	4.01	83.7	380	33.13	33.13	33.13	10	1	-999	-999
2018109	14.5	0.85	33.24	3.92	0	168.9	33.24	3.92	83.7	380	33.24	33.24	33.24	10	1	-999	-999
2018109	15	0.85	31.83	3.52	0	235.8	31.83	3.52	83.7	380	31.83	31.83	31.83	10	1	-999	-999
2018109	15.5	0.85	29.02	2.91	0	163.7	29.02	2.91	83.7	380	29.02	29.02	29.02	10	1	-999	-999
2018109	16	0.85	28.25	2.73	0	176.3	28.25	2.73	83.7	380	28.25	28.25	28.25	10	1	-999	-999
2018109	16.5	0.85	27.54	2.64	0	358	27.54	2.64	83.7	380	27.54	27.54	27.54	10	1	-999	-999
2018109	17	0.85	25.71	2.27	5	341.4	25.71	2.27	83.7	380	25.71	25.71	25.71	10	1	-999	-999
2018109	17.5	0.85	25.56	2.27	0	307.8	25.56	2.27	83.7	380	25.56	25.56	25.56	10	1	-999	-999
2018109	18	0.85	24.53	2.12	0	277	24.53	2.12	83.7	380	24.53	24.53	24.53	10	1	-999	-999
2018109	18.5	0.85	24.48	2.08	0	263.2	24.48	2.08	83.7	380	24.48	24.48	24.48	10	1	-999	-999
2018109	19	0.85	23	1.73	0	241.7	23	1.73	83.7	380	23	23	23	10	1	-999	-999
2018109	19.5	0.85	22.09	1.58	0	238.2	22.09	1.58	83.7	380	22.09	22.09	22.09	10	1	-999	-999
2018109	20	0.85	20.92	1.27	0	0.124	20.92	1.27	83.7	380	20.92	20.92	20.92	10	1	-999	-999
2018109	20.5	0.85	20.06	0.94	0	0.137	20.06	0.94	83.7	380	20.06	20.06	20.06	10	1	-999	-999
2018109	21	0.85	20.62	0.96	0	0.158	20.62	0.96	83.7	380	20.62	20.62	20.62	10	1	-999	-999
2018109	21.5	0.85	21.03	0.96	0	0.148	21.03	0.96	83.7	380	21.03	21.03	21.03	10	1	-999	-999
2018109	22	0.85	20.71	0.91	0	0.126	20.71	0.91	83.7	380	20.71	20.71	20.71	10	1	-999	-999
2018109	22.5	0.85	20.68	0.9	0	0.118	20.68	0.9	83.7	380	20.68	20.68	20.68	10	1	-999	-999
2018109	23	0.85	20.71	0.9	0	0.107	20.71	0.9	83.7	380	20.71	20.71	20.71	10	1	-999	-999
